Job Title,Company,Location,Experience,Salary,Job Description,Skills,Job_Role
Business Analyst,Accenture,Mumbai,3-5 Yrs,null,Skill required: Marketing Operations - Content CreationDesignation: Copywriting Analyst...,"software testing, business requirement analysis, asp.net core mvc, ms office tools, jira, ux, performance testing, documentation",Business Analyst
Business Analyst,Accenture,Mumbai,3-5 Yrs,null,Skill required: Marketing Operations - Content CreationDesignation: Copywriting Analyst...,"software testing, business analysis, solution delivery, epic, sop, project management, gap analysis, change request",Business Analyst
Data Engineer,Accenture,Mumbai,3-5 Yrs,null,Skill required: Marketing Operations - Content CreationDesignation: Copywriting Analyst...,"database design, java, spark, data engineering, kafka, hive, sql, ansible",Data Engineer
Data Engineer,Accenture,Mumbai,3-5 Yrs,null,Skill required: Marketing Operations - Content CreationDesignation: Copywriting Analyst...,"database management system, sap, sql, successfactors, onboarding, data processing, data warehousing, microsoft azure",Data Engineer
"Data Engineer, WW Returns & ReComm Tech& Inn",Amazon,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","SQL queries, Data modeling, Analytical, SCALA, Reverse logistics, Agile, Infrastructure, PLSQL",Data Engineer
Business Analyst,Mobisoft Infotech,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","IT services, SAN, Head Business Development, Business Analyst, SOC, System analysis, CRM, Analysis",Business Analyst
Business Analyst,Zestlogic Systems,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Teckzy Research Analytics It Solution,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Acmacorp Solutions,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Sales, Business Analyst, Business analysis",Business Analyst
business analyst,Stargk Techno Solutions,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Junior Staff, Business Analyst, Project management, Leadership training, Production, Management, User acceptance testing, Cost",Business Analyst
Business Analyst,Maestros Infotech,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Daresm Consulting Services,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Statistical modeling, SAS, Business Analyst, Analytical, Business analysis, Statistics, Modeling, Analytics",Business Analyst
Business Analyst,Knight Fintech,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","vendor management, project management, documentation, business analysis, process improvement, fintech, budgeting, strategic planning",Business Analyst
Data Analyst - A,Capgemini,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Data Analysis, algorithms, data management, data validation, data visualization, dashboards, Analysis, Management",Data Analyst
Business Analyst,IDESLABS,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Business Analyst, Healthcare, Business analysis",Business Analyst
Business Analyst,IDESLABS,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Payroll, Business Analyst, Consulting, Business analysis",Business Analyst
Business Analyst,Intuitive Apps,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Loans, IT Business Analyst, Front office, Trade finance, Back office, Stored procedures, Risk management, SDLC",Business Analyst
Business Analyst,Accenture,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","project management, change request, user stories, brd, frd, gap analysis, sql, requirements management",Business Analyst
Business Analyst,Photon,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Post production, Analytical skills, Matrix, Business Analyst, Agile, JSON, Visio, JIRA",Business Analyst
Data Engineer,Marsh McLennan Global Services India Private Limited (MMGS),Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Operational excellence, SAS, Consulting, Oracle, Risk management, IT operations, Analytics, Financial services",Data Engineer
Data Engineer - No SQL,Newt Global,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Administration, NoSQL, Architecture, Data modeling, cassandra, AWS, Monitoring, SQL",Data Engineer
Data Engineer - Aurora,Newt Global,Hyderabad,1-9 Yrs,null,"2+ years of data engineering experience Experience with data modeling, warehousing and ...","Architect, Architecture, Production operations, Postgresql, AWS, Product support, Data, Operations",Data Engineer
Analyst,"PerkinElmer, Inc.",Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Root cause analysis, Analyst, Analytical, Lab Head, Healthcare, Troubleshooting, Operations, Testing",Data Analyst
Business Analyst,Fleetronix Systems,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Mobitrail,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Biometrics, Business Analyst, Business analysis",Business Analyst
Business Analyst,Bitchief Technology Services,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Aagnia Technologies,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Theplanetsoft,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Business Analyst, Business analysis",Business Analyst
Fleet Analyst,Moove,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","ERP, Financial analysis, Project management, Process improvement, Leasing, Market research, Automotive, Financial services",Data Analyst
Educational Data Analyst,Udaan Skills,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Analytical skills, Skill development, Data Analyst, Mathematics, Product research, Statistics, Monitoring, Testing",Data Analyst
Data Analyst,A.P. Moller Maersk,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Power Bi, Data Analysis, Big Data, Data Management, Data Visualization, Advanced Excel, SQL, Management",Data Analyst
Business Analyst,Phoenix Knowledge Management,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Computer science, Supply chain management, Visual Basic, Business Analyst, Functional testing, Analytical, Programming, Operations",Business Analyst
Business Analyst,Sage Software,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Business Analyst, Business analysis",Business Analyst
Data Analyst,Step Next,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Computer science, data cleansing, Mining, Automation, Data analysis, Data management, Data collection, Workflow",Data Analyst
Business Analyst,Capgemini,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Capital Market, Regulatory Reporting, Business Analysis, SQL, Risk Reporting, Investment Banking, Data Analysis, Liquidity",Business Analyst
Data Analyst,Randstad Digital,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","epm, Data Analyst, Enterprise Performance Management, Data analysis, Management, Enterprise, Performance, Data",Data Analyst
Business Analyst,Kody Technolab,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Data Engineer,Cummins,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","ERP, Manager Quality Assurance, Focus, Agile, Scrum, Open source, SDLC, SQL",Data Engineer
Business Analyst,Yamaha Motor Solutions,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Data analysis, Business Analyst, UML, Time management, Project management, Process improvement, Business analytics, Gap analysis",Business Analyst
Business Analyst,Recruitment Smart Technologies India Private Limited,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","CVS, Business Analyst, Time management, Analytical, Microsoft applications, Machine learning, Medical insurance, User acceptance testing",Business Analyst
Business Analyst,Mid Source Tech,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Business Analyst, Business analysis, Staffing, Time management, Project management, Analytical, Microsoft applications, Leadership training",Business Analyst
Business Analyst,Kiya.ai,Hyderabad,1-2 Yrs,null,"A minimum of 6-12 months of operational experience for AAS / ICP-OES & MDS, experience ...","Procurement, Head Business Development, Business Analyst, Project financing, Investment banking, corporate lending, Analytics, Investment",Business Analyst
"Business Analyst I, Amazon Last Mile and Analytics",Amazon,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Front end, Data management, Coding, HTML, Data quality, Macros, Analytics, Monitoring",Business Analyst
Business Analyst,Adani Group,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analysis, Strategic advisor, Business Reporting, Business Planning, Business Analytics, Business Modeling, Strategic Initiatives, Business Insights",Business Analyst
Analyst,Crisil,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Data analysis, Bloomberg, Analytical, Information security, Structured finance, Stakeholder management, Operations, Analytics",Data Analyst
Business Analyst,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Chemist / Analyst,Tea Research Association,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Chemistry, Senior Analyst, Analytical, NABL, ISO 17025, ISO, Senior, Analysis",Data Analyst
Business Analyst,Primesophic Technologies,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,Hops Healthcare,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,Micron Industries,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,Zakapps Software,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Training, Interpersonal skills, Junior Staff, Purchase, Business Analyst, Analytical, Hardware, Research",Business Analyst
Business Analyst,Technical Offerings System Solutions Pvt Ltd,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,Studio Diseno,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,Infibeam Avenues (IAL),Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,50 Hertz,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Business Analyst, Agile scrum, Scrum, Business analysis, Agile",Business Analyst
Business Analyst,Syum Technology,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"customer analytics, Business Analyst, Analytics, Business analysis",Business Analyst
Business Analyst,Lintas Infosystems,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Product launch, Computer science, Analytical skills, Business Analyst, Management systems, Process improvement, Test management, Online sales",Business Analyst
Data Governance & Stewardship Analyst,Pepsico,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"data privacy management, ServiceNow, R, Cloud, JavaScript, HTML, Salesforce, SQL",Data Analyst
Business Analyst,Navigators Software,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"assembly language, C, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle, Python",Business Analyst
BUSINESS ANALYST,Newel Technologies,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Web technologies, Business Analyst, Javascript, ASP.Net MVC, SQL, ASP.Net, MVC, Business analysis",Business Analyst
Data Engineer,Leading Client,Hyderabad,1-9 Yrs,null,Bachelors degree or equivalentProficiency in the aforementioned languages is not requir...,"Data Engineering, AWS Lambda, Airflow, PySpark, HDFS, Kafka, AWS Glue, YARN",Data Engineer
Business Analysts,Icare Academy Hyderabad,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Analytical skills, Administration, Sales, Excel, ESP, Support Analyst, Business Analyst, Diversity and Inclusion",Business Analyst
Business Analyst,Tech Superior Consulting,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Analyst,Cartesian Consulting,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Campaign management, Senior Analyst, Bfsi, Business analytics, Analytical, SMS, Anova, Analytics",Data Analyst
Business Analyst,DAZN,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Business Analyst, Business analysis",Business Analyst
Business Analyst,RJ Infotech,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Customer acquisition, Business Analyst, Project management, Web development, Feasibility analysis, Digital marketing, Software solutions, Analytics",Business Analyst
Business Analyst,Sassy Infotech,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Data Engineer,Turing,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"C++, Business objects, MS SQL, MySQL, SSRS, Javascript, SSIS, Business intelligence",Data Engineer
business analyst,Fusion Plus Solutions,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Apar Consultancy Services,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Basic, PDF, Business Analyst, Business analysis, Senior Analyst, Stakeholder management, Management, Senior",Business Analyst
Business Analyst,Nine Dimensions Infotech,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"assembly language, , C, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle",Business Analyst
Business Analyst [2+ Years of Experience],Empiric Infotech,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"data analytics, data analysis, gap analysis, business analysis, uat, power bi, user stories, business intelligence",Business Analyst
Business Analyst,Prontosys,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Quacklabs Technologies,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Data Engineer,Capco,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Data analysis, GIT, Focus, Management consulting, Debugging, Control-M, Incident management, big data",Data Engineer
Staff Engineer (Data Science),Nagarro,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Computer science, Project implementation, data science, Architecture, Scalability, Technical design, High level design, data visualization",Data Scientist
Business Analyst,Injala,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Computer science, UML, Project management, Analytical, Flex, Test cases, Medical insurance, Risk management",Business Analyst
Data Engineer,Turing,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Training, Lead generation, Analytical, Social media, Cloud, power bi, Management, SQL",Data Engineer
Data Engineer,Turing,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Product engineering, Data modeling, Machine learning, Schema, Agile, Analytics, Monitoring, SQL",Data Engineer
Data Engineer,Turing,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"GIT, Architecture, Data modeling, Analytical, SCALA, Data quality, Business strategy, SQL",Data Engineer
Data Engineer,Turing,Hyderabad,1-4 Yrs,null,Job Description What You ll Do The support analyst will be helping Oracle Internal ...,"Automation, Machine learning, Mentor, software quality, Forecasting, Testing, SQL, Python",Data Engineer
Business Analyst,Boltly Electric,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Diverse Lynx,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, professional, Business analysis",Business Analyst
Business Analyst,Mirrow Trade,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst & Manual Tester,Masys Technologies,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","performance testing, software testing, regression testing, automation testing, manual testing, smoke testing, business analysis, user stories",Business Analyst
Business Analyst,Cubic Fertichem,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Sofitgrow Solution,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Basic, Business Analyst, Wordpress, PHP, ASP.Net, IOS, SQL, Android",Business Analyst
Business Analyst,Varuna Integrated Logistics,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Enterprise sales, Sales, Enterprise, Business analysis",Business Analyst
Business Analyst,Sainapse,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Metaorangedigital,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Networking, Leadership training, Consulting, Support services, Application development, Business strategy, User acceptance testing",Business Analyst
Business Analyst,Saas Softpro Leaders,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","vendor management, project management, documentation, business analysis, budgeting, strategic planning, operations, people management skills",Business Analyst
Business Analyst,Click2cloud Technology Services India,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business administration, Cloud computing, Customer service orientation, Business Analyst, Cloud Services, Analytical, Project management, Windows",Business Analyst
Business Analyst,Multiverse Solutions,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","assembly language, Six Sigma, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle, Python",Business Analyst
Business Analyst - SEO,Fourty60 Technologies,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Career development, Data analysis, Google Analytics, Content optimization, Business Analyst, Competitive analysis, Analytical, HTML",Business Analyst
Business Analyst,Electrom Communications,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Brainroots Solutions,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,All About It Inc,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Humanx,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","design studio, Stakeholder Engagement, Data analysis, Business analysis, Project management, Analytical, Resource allocation, Business solutions",Business Analyst
Data Analyst,Tatva Chintan Pharma Chem,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","ERP, SAP ERP, SAP, MIS, Pharma, Data quality, Data Analyst, Advanced Excel",Data Analyst
Business Analyst,Deenz Technologies,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Data Engineer,Fiftyfive Technologies,Indore,1-4 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Data modeling, GCP, Debugging, Infrastructure, Data processing, Data quality, Apache, Monitoring",Data Engineer
Business Analyst,Diverse Lynx,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, professional, Business analysis",Business Analyst
Business Analyst,Diverse Lynx,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, professional, Business analysis",Business Analyst
Business Analyst,Diverse Lynx,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, professional, Business analysis",Business Analyst
Business Analyst,Diverse Lynx,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, professional, Business analysis",Business Analyst
Business Analyst,Diverse Lynx,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Banking, professional, Business analysis",Business Analyst
Business Analyst,Medcords,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Lahagora,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Supplymint,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,ArohaTech,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Phikonnect Solutions,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations",Business Analyst
Business Analyst,Coditas Technologies,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","QA, Project analysis, Usage, Business Analyst, Production, Conceptualization, Agile methodology, cxo",Business Analyst
PCA Analyst,Rockwell Automation,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Automation, Data analysis, SAP, Production planning, Db2, Agile, Inventory control, Production scheduling",Data Analyst
BUSINESS ANALYST,Triangle Global,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business process, Health insurance, Data modeling, Business analysis, Analytical, Agile, Application development, JIRA",Business Analyst
Business Analyst,Internauts Infotech,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","#REF!, REF, Business analysis",Business Analyst
Business Analyst,Grids And Guides,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business Analyst, Business analysis",Business Analyst
Data Analyst,Pioneer Infotech,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Computer science, Data analysis, PDF, data science, Analytical, power bi, Data quality, data visualization",Data Analyst
Business Analyst,Pioneer Infotech,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Business process, Business administration, Interpersonal skills, PDF, Business Analyst, Business analysis, Competitive analysis, Analytical",Business Analyst
Business Analyst,SVP Infotech,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","Analytical skills, Excel, Prototype, Business Analyst, Research, client reporting, Client, Business analysis",Business Analyst
Data Engineer,Luxoft,Pune,1-5 Yrs,null,"Evaluating business processes, anticipating requirements, uncovering areas for improv...","spark, Programming, Manager Technology, Management, Engineering Analyst, Process compliance, Data, Engineering",Data Engineer
Data Engineer - Python,JPMorgan Chase Bank,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Data analysis, Automation, Process improvement, Analytical, Data quality, Information technology, Analytics, Python",Data Engineer
Business Analyst,Florita,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Mehta Infosoft,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Business Analyst, Analytical, Analytics, Business analysis",Business Analyst
Business Analyst,Uranus Oil,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Temenos,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","business requirements, written communication, documentation, strong analytical skills, banking process, business analysis, Communication skills, Analytical",Business Analyst
ICP OES Experienced Analyst,Hiyoshi India,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Training, Basic, QC management, QC, Chemistry, Senior Analyst, Analytical, NABL",Data Analyst
Data Analyst,Fusion Plus Solutions,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Telecom, splunk, Data Analyst, Troubleshooting, SQL, Data analysis, Data",Data Analyst
data analyst,Fusion Plus Solutions,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","splunk, Data Analyst, Troubleshooting, SQL, Data analysis, Data",Data Analyst
Business Analyst,Sneh Projects,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Growth Jockey,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Statistical analysis, Business Analyst, Business analysis, Time management, Analytical, Microsoft applications, Manager Quality Control, Troubleshooting",Business Analyst
Data Analyst,Z2plus Placement & Security Agency Pvt. Ltd.,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Supply chain, Data modeling, Project management, SSRS, Business excellence, data visualization, SSIS, Business intelligence",Data Analyst
Vision Plus Developer/ Analyst,Infosys,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Vendor evaluation, Literature, Consulting, Effort estimation, Deployment, Technology solutions, Developer Analyst, Vision Plus",Data Analyst
